timestamp,open,high,low,close,volume
2025-11-27T09:15:00+00:00,91513,91766,91513,91754,12.84279503
2025-11-27T09:20:00+00:00,91754,91754,91629,91642,2.33040557
2025-11-27T09:25:00+00:00,91645,91708,91608,91618,2.46016368
2025-11-27T09:30:00+00:00,91619,91858,91618,91787,8.89278558
2025-11-27T09:35:00+00:00,91787,91926,91772,91825,9.07574803
2025-11-27T09:40:00+00:00,91833,91870,91806,91808,1.34377941
2025-11-27T09:45:00+00:00,91806,91806,91677,91677,4.14117403
2025-11-27T09:50:00+00:00,91672,91672,91574,91597,1.35756732
2025-11-27T09:55:00+00:00,91597,91598,91558,91569,0.69536424
2025-11-27T10:00:00+00:00,91568,91582,91558,91572,0.42360276
2025-11-27T10:05:00+00:00,91581,91700,91581,91644,3.88450002
2025-11-27T10:10:00+00:00,91643,91682,91588,91599,0.54523314
2025-11-27T10:15:00+00:00,91595,91713,91595,91713,0.7051809
2025-11-27T10:20:00+00:00,91713,91739,91699,91710,2.08758573
2025-11-27T10:25:00+00:00,91710,91711,91655,91655,1.11146198
2025-11-27T10:30:00+00:00,91654,91654,91387,91391,32.17023644
2025-11-27T10:35:00+00:00,91392,91449,91366,91426,1.09119806
2025-11-27T10:40:00+00:00,91437,91604,91435,91579,1.48798021
2025-11-27T10:45:00+00:00,91580,91595,91501,91527,6.19837987
2025-11-27T10:50:00+00:00,91529,91597,91505,91597,2.17716455
2025-11-27T10:55:00+00:00,91600,91671,91600,91616,2.26709329
2025-11-27T11:00:00+00:00,91615,91615,91583,91605,0.82014364
2025-11-27T11:05:00+00:00,91605,91620,91518,91521,3.65950115
2025-11-27T11:10:00+00:00,91519,91543,91519,91536,0.64602259
2025-11-27T11:15:00+00:00,91543,91569,91523,91524,5.14885091
2025-11-27T11:20:00+00:00,91523,91523,91412,91423,6.23392733
2025-11-27T11:25:00+00:00,91423,91475,91376,91376,4.10501689
2025-11-27T11:30:00+00:00,91377,91442,91322,91407,3.8585159
2025-11-27T11:35:00+00:00,91406,91450,91391,91449,1.18465465
2025-11-27T11:40:00+00:00,91449,91471,91415,91471,0.29503725
2025-11-27T11:45:00+00:00,91471,91471,91420,91420,1.59347023
2025-11-27T11:50:00+00:00,91420,91446,91418,91422,1.84150843
2025-11-27T11:55:00+00:00,91427,91443,91368,91386,0.25399461
2025-11-27T12:00:00+00:00,91385,91437,91333,91361,1.83898407
2025-11-27T12:05:00+00:00,91362,91394,91321,91356,2.02611185
2025-11-27T12:10:00+00:00,91357,91449,91357,91406,6.62062229
2025-11-27T12:15:00+00:00,91406,91424,91271,91312,5.48768584
2025-11-27T12:20:00+00:00,91311,91318,91207,91312,7.49511153
2025-11-27T12:25:00+00:00,91299,91331,91279,91280,0.30963151
2025-11-27T12:30:00+00:00,91279,91356,91266,91319,0.63459835
2025-11-27T12:35:00+00:00,91319,91319,91194,91194,2.28427541
2025-11-27T12:40:00+00:00,91193,91193,91110,91110,5.0565496
2025-11-27T12:45:00+00:00,91115,91214,91102,91201,3.00047607
2025-11-27T12:50:00+00:00,91201,91201,90961,90971,12.61172936
2025-11-27T12:55:00+00:00,90970,91037,90939,90970,11.26955624
2025-11-27T13:00:00+00:00,90983,91067,90950,91000,1.09160382
2025-11-27T13:05:00+00:00,90999,90999,90896,90908,5.51248983
2025-11-27T13:10:00+00:00,90897,90897,90743,90797,11.47514393
2025-11-27T13:15:00+00:00,90815,90858,90504,90584,45.57257408
2025-11-27T13:20:00+00:00,90577,90577,90449,90515,15.02823873
2025-11-27T13:25:00+00:00,90530,90729,90519,90716,17.41561373
2025-11-27T13:30:00+00:00,90706,90804,90560,90566,11.96414076
2025-11-27T13:35:00+00:00,90572,90830,90480,90761,45.31201319
2025-11-27T13:40:00+00:00,90749,90830,90745,90808,4.35251703
2025-11-27T13:45:00+00:00,90807,90884,90696,90816,6.70483034
2025-11-27T13:50:00+00:00,90818,91004,90801,90970,8.60046903
2025-11-27T13:55:00+00:00,90976,90978,90842,90842,4.5586847
2025-11-27T14:00:00+00:00,90843,90880,90790,90840,3.52357165
2025-11-27T14:05:00+00:00,90840,90883,90775,90837,3.33051768
2025-11-27T14:10:00+00:00,90847,90862,90765,90828,4.48702726
2025-11-27T14:15:00+00:00,90827,90827,90654,90654,1.89174472
2025-11-27T14:20:00+00:00,90666,90732,90623,90713,3.58173866
2025-11-27T14:25:00+00:00,90704,90960,90704,90938,2.16683816
2025-11-27T14:30:00+00:00,90937,90950,90829,90865,6.3163358
2025-11-27T14:35:00+00:00,90864,90864,90681,90697,9.48374401
2025-11-27T14:40:00+00:00,90658,90761,90569,90737,34.51360599
2025-11-27T14:45:00+00:00,90729,90771,90639,90703,3.6012441
2025-11-27T14:50:00+00:00,90701,90818,90659,90766,0.93558195
2025-11-27T14:55:00+00:00,90765,90828,90713,90778,4.99401212
2025-11-27T15:00:00+00:00,90778,90946,90737,90946,1.88106222
2025-11-27T15:05:00+00:00,90940,90942,90625,90647,9.65265845
2025-11-27T15:10:00+00:00,90645,90712,90645,90678,1.78624387
2025-11-27T15:15:00+00:00,90678,90875,90678,90812,13.42823613
2025-11-27T15:20:00+00:00,90811,90912,90800,90876,1.14477445
2025-11-27T15:25:00+00:00,90876,90947,90863,90913,3.95809996
2025-11-27T15:30:00+00:00,90913,90929,90801,90812,3.44438159
2025-11-27T15:35:00+00:00,90812,90948,90812,90822,5.16000876
2025-11-27T15:40:00+00:00,90827,90879,90761,90873,3.94222333
2025-11-27T15:45:00+00:00,90874,90949,90863,90949,5.51261159
2025-11-27T15:50:00+00:00,90948,90949,90839,90949,4.49056384
2025-11-27T15:55:00+00:00,90949,90949,90898,90945,12.00766103
2025-11-27T16:00:00+00:00,90942,91048,90898,90951,13.64646954
2025-11-27T16:05:00+00:00,90952,90956,90840,90841,3.1678727
2025-11-27T16:10:00+00:00,90840,91238,90839,91214,12.93146132
2025-11-27T16:15:00+00:00,91213,91354,91139,91211,6.21495954
2025-11-27T16:20:00+00:00,91206,91278,91093,91189,3.34690851
2025-11-27T16:25:00+00:00,91184,91217,91140,91192,3.43072194
2025-11-27T16:30:00+00:00,91191,91352,91170,91281,32.13164022
2025-11-27T16:35:00+00:00,91277,91530,91277,91522,13.62831334
2025-11-27T16:40:00+00:00,91521,91541,91291,91292,3.02586282
2025-11-27T16:45:00+00:00,91289,91322,91232,91235,1.58366854
2025-11-27T16:50:00+00:00,91229,91432,91221,91432,1.61756226
2025-11-27T16:55:00+00:00,91428,91472,91398,91458,1.52954709
2025-11-27T17:00:00+00:00,91456,91525,91410,91459,1.71259562
2025-11-27T17:05:00+00:00,91453,91470,91357,91444,1.34058281
2025-11-27T17:10:00+00:00,91445,91502,91445,91456,0.62806419
2025-11-27T17:15:00+00:00,91456,91573,91456,91471,5.32905661
2025-11-27T17:20:00+00:00,91471,91644,91471,91524,16.87198166
2025-11-27T17:25:00+00:00,91535,91567,91344,91365,11.47879416
2025-11-27T17:30:00+00:00,91359,91485,91299,91485,1.31877301
2025-11-27T17:35:00+00:00,91485,91521,91315,91327,1.38650867
2025-11-27T17:40:00+00:00,91328,91462,91315,91433,9.5258304
2025-11-27T17:45:00+00:00,91454,91473,91394,91399,1.71844466
2025-11-27T17:50:00+00:00,91403,91473,91380,91473,3.42822841
2025-11-27T17:55:00+00:00,91476,91504,91453,91462,1.09891364
2025-11-27T18:00:00+00:00,91467,91473,91402,91406,6.40212262
2025-11-27T18:05:00+00:00,91408,91482,91393,91467,1.48441841
2025-11-27T18:10:00+00:00,91467,91488,91381,91403,1.97311492
2025-11-27T18:15:00+00:00,91409,91473,91386,91454,1.59077048
2025-11-27T18:20:00+00:00,91448,91484,91337,91398,2.62242081
2025-11-27T18:25:00+00:00,91414,91495,91405,91409,10.41932083
2025-11-27T18:30:00+00:00,91409,91423,91376,91420,1.12528732
2025-11-27T18:35:00+00:00,91427,91684,91427,91684,4.10551481
2025-11-27T18:40:00+00:00,91676,91783,91654,91761,9.83457413
2025-11-27T18:45:00+00:00,91757,91804,91680,91769,6.19263177
2025-11-27T18:50:00+00:00,91769,91805,91691,91805,4.01541368
2025-11-27T18:55:00+00:00,91805,91833,91784,91788,3.03110894
2025-11-27T19:00:00+00:00,91784,91784,91596,91606,3.83382352
2025-11-27T19:05:00+00:00,91614,91639,91545,91634,2.45049063
2025-11-27T19:10:00+00:00,91634,91634,91591,91613,3.37698331
2025-11-27T19:15:00+00:00,91612,91656,91552,91593,0.56382104
2025-11-27T19:20:00+00:00,91593,91669,91559,91586,2.91238162
2025-11-27T19:25:00+00:00,91607,91645,91587,91605,1.94723171
2025-11-27T19:30:00+00:00,91606,91645,91513,91517,16.76613878
2025-11-27T19:35:00+00:00,91518,91633,91501,91626,5.55283954
2025-11-27T19:40:00+00:00,91625,91720,91619,91720,1.30869474
2025-11-27T19:45:00+00:00,91703,91703,91575,91602,6.28018316
2025-11-27T19:50:00+00:00,91602,91602,91510,91545,6.02193248
2025-11-27T19:55:00+00:00,91548,91548,91507,91514,2.20318244
2025-11-27T20:00:00+00:00,91514,91553,91454,91459,20.74084724
2025-11-27T20:05:00+00:00,91459,91559,91459,91543,0.97707973
2025-11-27T20:10:00+00:00,91542,91568,91491,91491,2.75541896
2025-11-27T20:15:00+00:00,91491,91491,91410,91481,3.4075239
2025-11-27T20:20:00+00:00,91480,91481,91399,91422,5.75027027
2025-11-27T20:25:00+00:00,91421,91451,91402,91421,0.69218772
2025-11-27T20:30:00+00:00,91445,91550,91400,91550,1.8147039
2025-11-27T20:35:00+00:00,91555,91603,91429,91457,5.33427035
2025-11-27T20:40:00+00:00,91464,91498,91439,91454,1.82036238
2025-11-27T20:45:00+00:00,91455,91483,91399,91414,1.34077643
2025-11-27T20:50:00+00:00,91420,91505,91420,91505,1.39086786
2025-11-27T20:55:00+00:00,91491,91491,91426,91449,1.57990308
2025-11-27T21:00:00+00:00,91425,91425,91300,91301,7.21336271
2025-11-27T21:05:00+00:00,91327,91394,91223,91338,17.80676137
2025-11-27T21:10:00+00:00,91337,91413,91313,91410,1.97572293
2025-11-27T21:15:00+00:00,91410,91508,91373,91508,6.66880366
2025-11-27T21:20:00+00:00,91508,91529,91470,91473,10.33267203
2025-11-27T21:25:00+00:00,91464,91530,91446,91517,0.71019805
2025-11-27T21:30:00+00:00,91517,91541,91480,91533,1.59773455
2025-11-27T21:35:00+00:00,91537,91552,91516,91552,1.92130853
2025-11-27T21:40:00+00:00,91551,91574,91535,91535,2.00895181
2025-11-27T21:45:00+00:00,91539,91572,91483,91495,0.66777675
2025-11-27T21:50:00+00:00,91495,91495,91452,91476,1.48758132
2025-11-27T21:55:00+00:00,91476,91478,91389,91389,0.90875511
2025-11-27T22:00:00+00:00,91393,91450,91371,91416,1.82460042
2025-11-27T22:05:00+00:00,91416,91422,91332,91347,1.1389642
2025-11-27T22:10:00+00:00,91347,91459,91347,91459,0.27239237
2025-11-27T22:15:00+00:00,91470,91574,91470,91571,0.735139
2025-11-27T22:20:00+00:00,91569,91569,91485,91498,0.32764303
2025-11-27T22:25:00+00:00,91500,91568,91500,91559,0.27633153
2025-11-27T22:30:00+00:00,91572,91574,91497,91518,0.38021073
2025-11-27T22:35:00+00:00,91519,91519,91451,91488,2.98380718
2025-11-27T22:40:00+00:00,91478,91478,91237,91237,16.88023349
2025-11-27T22:45:00+00:00,91236,91396,91117,91327,15.05763311
2025-11-27T22:50:00+00:00,91326,91326,91185,91254,2.15108225
2025-11-27T22:55:00+00:00,91224,91356,91213,91310,1.44940878
2025-11-27T23:00:00+00:00,91310,91453,91304,91453,17.4802062
2025-11-27T23:05:00+00:00,91453,91486,91366,91391,2.60366697
2025-11-27T23:10:00+00:00,91391,91493,91371,91493,1.16246612
2025-11-27T23:15:00+00:00,91493,91540,91445,91446,2.53400365
2025-11-27T23:20:00+00:00,91446,91489,91364,91370,1.48448729
2025-11-27T23:25:00+00:00,91370,91419,91336,91383,1.54431041
2025-11-27T23:30:00+00:00,91381,91381,91216,91233,17.24100032
2025-11-27T23:35:00+00:00,91233,91341,91233,91337,2.30974662
2025-11-27T23:40:00+00:00,91337,91388,91337,91388,0.07377186
2025-11-27T23:45:00+00:00,91389,91392,91291,91294,1.80514557
2025-11-27T23:50:00+00:00,91293,91326,91277,91318,0.54281867
2025-11-27T23:55:00+00:00,91286,91326,91274,91325,0.14817535
2025-11-28T00:00:00+00:00,91326,91349,91168,91184,7.60899795
2025-11-28T00:05:00+00:00,91189,91262,91158,91184,2.12641129
2025-11-28T00:10:00+00:00,91185,91185,91135,91149,5.31788991
2025-11-28T00:15:00+00:00,91156,91171,91070,91120,5.0134087
2025-11-28T00:20:00+00:00,91142,91248,91142,91208,0.86876428
2025-11-28T00:25:00+00:00,91208,91270,91170,91225,2.70647539
2025-11-28T00:30:00+00:00,91224,91324,91224,91324,1.15404907
2025-11-28T00:35:00+00:00,91347,91387,91253,91285,15.39395749
2025-11-28T00:40:00+00:00,91285,91285,91194,91213,0.39357719
2025-11-28T00:45:00+00:00,91214,91249,91154,91155,4.80689179
2025-11-28T00:50:00+00:00,91139,91187,91139,91154,3.45701091
2025-11-28T00:55:00+00:00,91154,91189,91153,91185,0.87678996
2025-11-28T01:00:00+00:00,91191,91191,91071,91071,19.37162956
2025-11-28T01:05:00+00:00,91071,91175,91048,91048,3.19746629
2025-11-28T01:10:00+00:00,91038,91038,90874,90877,10.31657295
2025-11-28T01:15:00+00:00,90874,90990,90809,90839,6.01242441
2025-11-28T01:20:00+00:00,90839,90987,90835,90962,2.84706709
2025-11-28T01:25:00+00:00,90944,90998,90929,90932,0.9065575
2025-11-28T01:30:00+00:00,90932,90973,90814,90948,1.42446024
2025-11-28T01:35:00+00:00,90969,91037,90969,91006,3.97016433
2025-11-28T01:40:00+00:00,91005,91058,90940,91002,8.6184654
2025-11-28T01:45:00+00:00,91025,91045,90954,90955,1.81371235
2025-11-28T01:50:00+00:00,90954,90955,90839,90851,1.82929497
2025-11-28T01:55:00+00:00,90847,90881,90790,90790,6.3902668
2025-11-28T02:00:00+00:00,90796,90886,90795,90808,3.63897021
2025-11-28T02:05:00+00:00,90808,90868,90742,90802,6.13256117
2025-11-28T02:10:00+00:00,90811,90884,90748,90884,4.68439154
2025-11-28T02:15:00+00:00,90884,90963,90742,90769,5.4775392
2025-11-28T02:20:00+00:00,90776,90842,90763,90842,1.37175683
2025-11-28T02:25:00+00:00,90841,90856,90678,90678,5.22459043
2025-11-28T02:30:00+00:00,90678,90758,90656,90720,2.84673213
2025-11-28T02:35:00+00:00,90721,90840,90721,90811,4.96308696
2025-11-28T02:40:00+00:00,90811,90835,90767,90805,0.16129185
2025-11-28T02:45:00+00:00,90806,90873,90806,90849,2.41124522
2025-11-28T02:50:00+00:00,90849,90972,90840,90972,2.45568715
2025-11-28T02:55:00+00:00,90972,91113,90972,91065,22.82007141
2025-11-28T03:00:00+00:00,91059,91060,90990,91051,3.19384264
2025-11-28T03:05:00+00:00,91021,91066,90985,91031,0.43030835
2025-11-28T03:10:00+00:00,91038,91124,91038,91103,2.98285199
2025-11-28T03:15:00+00:00,91072,91120,91026,91105,4.10034791
2025-11-28T03:20:00+00:00,91104,91201,91104,91169,7.84563588
2025-11-28T03:25:00+00:00,91161,91201,91161,91187,3.31429026
2025-11-28T03:30:00+00:00,91187,91277,91169,91256,6.14906574
2025-11-28T03:35:00+00:00,91264,91264,91177,91184,1.95361788
2025-11-28T03:40:00+00:00,91178,91178,91098,91107,1.40631968
2025-11-28T03:45:00+00:00,91107,91159,91105,91139,1.79984724
2025-11-28T03:50:00+00:00,91139,91172,91134,91166,0.41253328
2025-11-28T03:55:00+00:00,91168,91216,91168,91193,1.678455
2025-11-28T04:00:00+00:00,91191,91191,91114,91133,1.75207313
2025-11-28T04:05:00+00:00,91133,91205,91133,91205,1.04841165
2025-11-28T04:10:00+00:00,91205,91376,91205,91336,9.0758524
2025-11-28T04:15:00+00:00,91337,91408,91314,91323,5.07632334
2025-11-28T04:20:00+00:00,91322,91346,91296,91327,1.94512406
2025-11-28T04:25:00+00:00,91329,91397,91329,91392,2.58453665
2025-11-28T04:30:00+00:00,91396,91431,91361,91406,2.26296289
2025-11-28T04:35:00+00:00,91401,91453,91365,91417,6.17582608
2025-11-28T04:40:00+00:00,91416,91453,91416,91442,1.30128757
2025-11-28T04:45:00+00:00,91442,91453,91407,91407,0.96981899
2025-11-28T04:50:00+00:00,91414,91448,91414,91423,0.64455413
2025-11-28T04:55:00+00:00,91424,91461,91415,91416,0.8301826
2025-11-28T05:00:00+00:00,91415,91415,91308,91308,1.89339933
2025-11-28T05:05:00+00:00,91308,91480,91295,91479,1.51732528
2025-11-28T05:10:00+00:00,91479,91541,91457,91460,13.12948647
2025-11-28T05:15:00+00:00,91480,91536,91440,91440,4.77005778
2025-11-28T05:20:00+00:00,91438,91521,91424,91449,5.48687177
2025-11-28T05:25:00+00:00,91449,91527,91443,91513,1.02060339
2025-11-28T05:30:00+00:00,91512,91574,91451,91496,11.19278227
2025-11-28T05:35:00+00:00,91496,91530,91486,91492,3.00258045
2025-11-28T05:40:00+00:00,91498,91550,91460,91549,6.70049631
2025-11-28T05:45:00+00:00,91549,91618,91543,91610,8.10912068
2025-11-28T05:50:00+00:00,91586,91684,91586,91670,7.71249417
2025-11-28T05:55:00+00:00,91669,91695,91599,91599,3.08020985
2025-11-28T06:00:00+00:00,91598,91598,91452,91453,2.4467691
2025-11-28T06:05:00+00:00,91453,91499,91404,91448,1.14504401
2025-11-28T06:10:00+00:00,91447,91460,91372,91385,3.84347731
2025-11-28T06:15:00+00:00,91385,91426,91360,91360,3.84582699
2025-11-28T06:20:00+00:00,91359,91360,91318,91319,0.90531831
2025-11-28T06:25:00+00:00,91319,91356,91291,91291,1.24998447
2025-11-28T06:30:00+00:00,91291,91328,91245,91246,23.56406285
2025-11-28T06:35:00+00:00,91245,91269,91157,91269,6.87145637
2025-11-28T06:40:00+00:00,91269,91434,91269,91407,2.36177103
2025-11-28T06:45:00+00:00,91393,91415,91355,91377,0.77382804
2025-11-28T06:50:00+00:00,91378,91378,91350,91353,2.24115517
2025-11-28T06:55:00+00:00,91353,91373,91294,91294,1.41478256
2025-11-28T07:00:00+00:00,91293,91389,91291,91389,1.62005344
2025-11-28T07:05:00+00:00,91389,91414,91389,91411,1.44390624
2025-11-28T07:10:00+00:00,91412,91412,91392,91394,0.31058304
2025-11-28T07:15:00+00:00,91393,91408,91372,91378,0.66468722
2025-11-28T07:20:00+00:00,91379,91510,91379,91486,2.07447978
2025-11-28T07:25:00+00:00,91487,91549,91451,91466,4.84213157
2025-11-28T07:30:00+00:00,91465,91465,91244,91244,8.99417505
2025-11-28T07:35:00+00:00,91244,91284,91135,91151,6.8839133
2025-11-28T07:40:00+00:00,91135,91145,91059,91059,9.66753767
2025-11-28T07:45:00+00:00,91060,91072,90949,90949,9.30213025
2025-11-28T07:50:00+00:00,90950,90983,90896,90897,5.08413832
2025-11-28T07:55:00+00:00,90901,90931,90851,90894,10.40096612
2025-11-28T08:00:00+00:00,90892,91011,90892,90983,3.55789561
2025-11-28T08:05:00+00:00,90983,91051,90942,91002,1.40243067
2025-11-28T08:10:00+00:00,91002,91217,91002,91108,3.28228737
2025-11-28T08:15:00+00:00,91112,91215,91090,91112,1.93201666
2025-11-28T08:20:00+00:00,91123,91215,91123,91167,1.74535135
2025-11-28T08:25:00+00:00,91170,91176,91142,91142,2.15803273
2025-11-28T08:30:00+00:00,91143,91143,91000,91066,7.07507253
2025-11-28T08:35:00+00:00,91066,91256,91065,91165,1.77969085
2025-11-28T08:40:00+00:00,91165,91193,91105,91117,0.80144938
2025-11-28T08:45:00+00:00,91113,91203,91091,91175,0.56161109
2025-11-28T08:50:00+00:00,91175,91673,91174,91511,48.68319454
2025-11-28T08:55:00+00:00,91488,91672,91379,91672,4.56374433
2025-11-28T09:00:00+00:00,91673,91717,91512,91541,4.97177231
2025-11-28T09:05:00+00:00,91541,91715,91518,91715,4.20494152
2025-11-28T09:10:00+00:00,91717,91816,91617,91659,10.70917531
2025-11-28T09:15:00+00:00,91659,91664,91514,91564,5.521262
2025-11-28T09:20:00+00:00,91567,91682,91545,91596,9.88527612
2025-11-28T09:25:00+00:00,91596,91636,91576,91613,3.2590363
2025-11-28T09:30:00+00:00,91613,91621,91517,91530,2.16386009
2025-11-28T09:35:00+00:00,91530,91605,91482,91489,5.35386145
2025-11-28T09:40:00+00:00,91490,91506,91431,91466,3.576477
2025-11-28T09:45:00+00:00,91465,91561,91465,91559,2.76282907
2025-11-28T09:50:00+00:00,91551,91580,91549,91580,1.72338955
2025-11-28T09:55:00+00:00,91580,91585,91531,91585,3.82717822
2025-11-28T10:00:00+00:00,91584,91588,91506,91515,1.0303729
2025-11-28T10:05:00+00:00,91514,91514,91478,91484,2.11984776
2025-11-28T10:10:00+00:00,91480,91536,91480,91519,1.15345993
2025-11-28T10:15:00+00:00,91519,91568,91485,91567,1.22092692
2025-11-28T10:20:00+00:00,91568,91627,91510,91607,2.03252307
2025-11-28T10:25:00+00:00,91608,91608,91562,91568,4.46470306
2025-11-28T10:30:00+00:00,91568,91665,91527,91646,2.79400856
2025-11-28T10:35:00+00:00,91575,91647,91557,91647,2.6279857
2025-11-28T10:40:00+00:00,91647,91647,91614,91630,1.1656325
2025-11-28T10:45:00+00:00,91614,91627,91592,91593,2.08628237
2025-11-28T10:50:00+00:00,91593,91838,91593,91838,3.13163719
2025-11-28T10:55:00+00:00,91838,91849,91787,91833,5.22984887
2025-11-28T11:00:00+00:00,91839,92003,91725,91726,14.89043664
2025-11-28T11:05:00+00:00,91723,91723,91574,91580,25.22041661
2025-11-28T11:10:00+00:00,91576,91629,91373,91373,14.79898172
2025-11-28T11:15:00+00:00,91363,91363,91062,91159,18.67998847
2025-11-28T11:20:00+00:00,91160,91293,91151,91268,11.23585337
2025-11-28T11:25:00+00:00,91243,91335,91235,91311,3.7876205
2025-11-28T11:30:00+00:00,91276,91351,91257,91289,1.17909922
2025-11-28T11:35:00+00:00,91288,91314,91258,91259,1.00398411
2025-11-28T11:40:00+00:00,91247,91338,91203,91278,3.87060321
2025-11-28T11:45:00+00:00,91278,91396,91278,91385,1.79423591
2025-11-28T11:50:00+00:00,91386,91410,91312,91410,1.59123466
2025-11-28T11:55:00+00:00,91410,91463,91410,91428,1.31397153
2025-11-28T12:00:00+00:00,91412,91546,91400,91489,2.10886505
2025-11-28T12:05:00+00:00,91490,91574,91448,91545,21.29878347
2025-11-28T12:10:00+00:00,91545,91545,91491,91518,1.28505605
2025-11-28T12:15:00+00:00,91517,91544,91403,91543,3.12307168
2025-11-28T12:20:00+00:00,91541,91585,91521,91542,1.99477795
2025-11-28T12:25:00+00:00,91530,91571,91507,91540,0.66139943
2025-11-28T12:30:00+00:00,91530,91596,91447,91595,1.76461936
2025-11-28T12:35:00+00:00,91595,91673,91508,91521,22.53066844
2025-11-28T12:40:00+00:00,91521,91553,91477,91477,1.02167885
2025-11-28T12:45:00+00:00,91476,91507,91391,91467,2.63507022
2025-11-28T12:50:00+00:00,91467,91507,91447,91493,2.31397595
2025-11-28T12:55:00+00:00,91481,91508,91477,91495,1.79417256
2025-11-28T13:00:00+00:00,91495,91567,91489,91558,1.34391277
2025-11-28T13:05:00+00:00,91565,91626,91373,91408,17.96596838
2025-11-28T13:10:00+00:00,91408,91484,91408,91477,3.97276796
2025-11-28T13:15:00+00:00,91477,91520,91428,91510,3.11790818
2025-11-28T13:20:00+00:00,91507,91593,91490,91505,2.43305179
2025-11-28T13:25:00+00:00,91506,91565,91506,91547,3.15326501
2025-11-28T13:30:00+00:00,91547,91617,91490,91617,6.6369411
2025-11-28T13:35:00+00:00,91617,91816,91617,91797,14.22510191
2025-11-28T13:40:00+00:00,91798,91904,91783,91828,7.75958617
2025-11-28T13:45:00+00:00,91828,92606,91828,92312,65.60174582
2025-11-28T13:50:00+00:00,92311,92311,92036,92129,34.38388909
2025-11-28T13:55:00+00:00,92130,92377,92096,92372,16.69076681
2025-11-28T14:00:00+00:00,92371,92457,92257,92457,30.19408776
2025-11-28T14:05:00+00:00,92456,92511,92335,92389,14.64206566
2025-11-28T14:10:00+00:00,92382,92382,92205,92349,14.54040158
2025-11-28T14:15:00+00:00,92350,92512,92334,92373,14.1880905
2025-11-28T14:20:00+00:00,92374,92624,92373,92558,24.76515437
2025-11-28T14:25:00+00:00,92559,92973,92559,92966,40.11703568
2025-11-28T14:30:00+00:00,92966,93091,92546,92589,43.30499039
2025-11-28T14:35:00+00:00,92593,92654,92319,92326,45.37420798
2025-11-28T14:40:00+00:00,92342,92342,91992,92035,28.24135668
2025-11-28T14:45:00+00:00,92012,92235,91828,92167,30.19328075
2025-11-28T14:50:00+00:00,92180,92302,92163,92251,32.36101879
2025-11-28T14:55:00+00:00,92254,92313,92117,92250,12.00916159
2025-11-28T15:00:00+00:00,92242,92413,92155,92195,17.61665366
2025-11-28T15:05:00+00:00,92195,92232,92014,92015,20.57472834
2025-11-28T15:10:00+00:00,92040,92291,92014,92291,22.98916755
2025-11-28T15:15:00+00:00,92291,92608,92291,92608,54.91454376
2025-11-28T15:20:00+00:00,92608,92724,92539,92679,34.23683178
2025-11-28T15:25:00+00:00,92681,92696,92536,92682,9.75972364
2025-11-28T15:30:00+00:00,92680,92789,92587,92761,9.22109965
2025-11-28T15:35:00+00:00,92761,92800,92571,92602,54.11373592
2025-11-28T15:40:00+00:00,92602,92625,92530,92537,6.31784457
2025-11-28T15:45:00+00:00,92541,92561,92349,92445,12.90390388
2025-11-28T15:50:00+00:00,92446,92480,92313,92395,8.99247456
2025-11-28T15:55:00+00:00,92388,92482,92315,92386,12.68023602
2025-11-28T16:00:00+00:00,92385,92397,92151,92220,39.67157637
2025-11-28T16:05:00+00:00,92220,92255,92036,92037,19.54148767
2025-11-28T16:10:00+00:00,92037,92058,91871,91899,40.49750493
2025-11-28T16:15:00+00:00,91895,92033,91887,91993,7.02703355
2025-11-28T16:20:00+00:00,92001,92003,91335,91403,47.14245015
2025-11-28T16:25:00+00:00,91402,91500,91120,91206,42.81209257
2025-11-28T16:30:00+00:00,91180,91431,91004,91401,37.25125593
2025-11-28T16:35:00+00:00,91385,91485,91344,91448,8.54768661
2025-11-28T16:40:00+00:00,91455,91584,91312,91584,32.29982717
2025-11-28T16:45:00+00:00,91585,91618,91443,91488,7.83287087
2025-11-28T16:50:00+00:00,91471,91471,91277,91317,23.01725425
2025-11-28T16:55:00+00:00,91316,91316,90896,90946,39.92014672
2025-11-28T17:00:00+00:00,90946,91083,90842,91009,17.58815274
2025-11-28T17:05:00+00:00,91010,91147,91010,91129,2.20601182
2025-11-28T17:10:00+00:00,91129,91214,90893,90942,2.16206219
2025-11-28T17:15:00+00:00,90938,90938,90673,90704,16.2001279
2025-11-28T17:20:00+00:00,90704,90785,90601,90637,13.64363188
2025-11-28T17:25:00+00:00,90636,90695,90483,90507,20.26086502
2025-11-28T17:30:00+00:00,90506,90617,90285,90341,24.10188995
2025-11-28T17:35:00+00:00,90341,90420,90255,90337,11.26542469
2025-11-28T17:40:00+00:00,90331,90390,90233,90283,4.45073891
2025-11-28T17:45:00+00:00,90289,90626,90289,90539,8.8854418
2025-11-28T17:50:00+00:00,90539,90758,90539,90659,6.68350704
2025-11-28T17:55:00+00:00,90659,90850,90522,90634,10.62552277
2025-11-28T18:00:00+00:00,90686,90774,90498,90593,18.80378137
2025-11-28T18:05:00+00:00,90573,90665,90462,90665,3.61667033
2025-11-28T18:10:00+00:00,90644,90937,90644,90903,8.04934145
2025-11-28T18:15:00+00:00,90902,90914,90699,90722,2.3585251
2025-11-28T18:20:00+00:00,90721,90782,90622,90644,5.74611863
2025-11-28T18:25:00+00:00,90643,90825,90643,90812,4.81222978
